id,manufacturer,company_location,bean_origin,cocoa_percent,num_ingredients,ingredients,rating
1411,Ocho,New Zealand,Papua New Guinea,74.0,2.0,"B,S",3.5
1760,Ocho,New Zealand,Samoa,100.0,1.0,B,2.75
1760,Ocho,New Zealand,Samoa,70.0,2.0,"B,S",3.5
2490,Odyssey,U.S.A.,Guatemala,70.0,2.0,"B,S",3.0
2494,Odyssey,U.S.A.,Tanzania,70.0,2.0,"B,S",3.0
2494,Odyssey,U.S.A.,Uganda,70.0,2.0,"B,S",3.25
2494,Odyssey,U.S.A.,India,70.0,2.0,"B,S",3.25
2498,Odyssey,U.S.A.,Colombia,70.0,2.0,"B,S",3.25
2494,Odyssey,U.S.A.,Bolivia,70.0,2.0,"B,S",3.75
2498,Odyssey,U.S.A.,Vietnam,70.0,2.0,"B,S",3.75
2582,Odyssey,U.S.A.,Blend,100.0,1.0,B,3.0
2704,Odyssey,U.S.A.,Venezuela,80.0,2.0,"B,S",3.0
2582,Odyssey,U.S.A.,U.S.A.,70.0,2.0,"B,S",3.25
2696,Odyssey,U.S.A.,Peru,70.0,2.0,"B,S",3.25
2704,Odyssey,U.S.A.,Venezuela,70.0,2.0,"B,S",3.5
2566,Odyssey,U.S.A.,Haiti,70.0,2.0,"B,S",3.75
1594,Ohiyo,U.S.A.,Trinidad,70.0,3.0,"B,S,C",2.75
1598,Ohiyo,U.S.A.,Tanzania,70.0,3.0,"B,S,C",3.0
761,Oialla by Bojessen (Malmo),Germany,Bolivia,70.0,2.0,"B,S",3.5
2142,Oialla by Bojessen (Malmo),Germany,Brazil,78.0,3.0,"B,S,C",3.75
457,Olive and Sinclair,U.S.A.,Blend,67.0,3.0,"B,S,C",2.75
457,Olive and Sinclair,U.S.A.,Blend,75.0,3.0,"B,S,C",3.0
486,Olive and Sinclair,U.S.A.,Dominican Republic,72.0,3.0,"B,S,C",3.0
486,Olive and Sinclair,U.S.A.,Ghana,72.0,3.0,"B,S,C",3.0
688,Olivia,Canada,Blend,76.0,5.0,"B,S,C,V,L",2.0
688,Olivia,Canada,Blend,76.0,5.0,"B,S,C,V,L",2.75
688,Olivia,Canada,Blend,85.0,5.0,"B,S,C,V,L",2.75
688,Olivia,Canada,Blend,85.0,5.0,"B,S,C,V,L",3.0
693,Omanhene,Ghana,Ghana,80.0,4.0,"B,S,C,L",2.75
1247,Omnom,Iceland,Papua New Guinea,70.0,3.0,"B,S,C",3.0
1247,Omnom,Iceland,Madagascar,66.0,3.0,"B,S,C",3.5
1816,Omnom,Iceland,Tanzania,70.0,3.0,"B,S,C",3.75
2036,Omnom,Iceland,Nicaragua,73.0,3.0,"B,S,C",3.0
2514,Or Dubh,U.S.A.,Madagascar,70.0,2.0,"B,S",3.25
2518,Or Dubh,U.S.A.,Vietnam,70.0,2.0,"B,S",3.25
2518,Or Dubh,U.S.A.,Tanzania,70.0,2.0,"B,S",3.5
2680,Orfeve,Switzerland,Colombia,75.0,3.0,"B,S,C",2.75
2676,Orfeve,Switzerland,Peru,70.0,3.0,"B,S,C",3.25
2680,Orfeve,Switzerland,Peru,75.0,3.0,"B,S,C",3.25
2676,Orfeve,Switzerland,Madagascar,75.0,3.0,"B,S,C",3.5
1161,organicfair,Canada,Belize,74.0,3.0,"B,S,C",2.75
1165,organicfair,Canada,Dominican Republic,72.0,3.0,"B,S,C",2.75
1165,organicfair,Canada,Nicaragua,72.0,3.0,"B,S,C",2.75
1165,organicfair,Canada,Dominican Republic,72.0,3.0,"B,S,C",3.0
1165,organicfair,Canada,Ecuador,72.0,3.0,"B,S,C",3.0
2076,organicfair,South Africa,Panama,71.0,3.0,"B,S,C",3.0
331,Original Beans (Felchlin),Switzerland,Congo,70.0,3.0,"B,S,C",3.0
341,Original Beans (Felchlin),Switzerland,Peru,75.0,3.0,"B,S,C",3.0
341,Original Beans (Felchlin),Switzerland,Bolivia,68.0,3.0,"B,S,C",3.25
733,Original Beans (Felchlin),Switzerland,Bolivia,66.0,3.0,"B,S,C",3.75
1438,Original Beans (Felchlin),Switzerland,Papua New Guinea,68.0,3.0,"B,S,C",2.75
1442,Original Beans (Felchlin),Switzerland,Blend,80.0,2.0,"B,S",3.25
24,Original Hawaiin Chocolate Factory,U.S.A.,U.S.A.,60.0,5.0,"B,S,C,V,L",3.0
316,Original Hawaiin Chocolate Factory,U.S.A.,U.S.A.,60.0,5.0,"B,S,C,V,L",3.0
859,Orquidea,Peru,Peru,65.0,4.0,"B,S,C,L",3.0
859,Orquidea,Peru,Peru,72.0,4.0,"B,S,C,L",3.0
266,Pacari,Ecuador,Ecuador,100.0,,,2.0
224,Pacari,Ecuador,Ecuador,60.0,4.0,"B,S,C,L",2.75
224,Pacari,Ecuador,Ecuador,72.0,4.0,"B,S,C,L",3.0
224,Pacari,Ecuador,Ecuador,65.0,4.0,"B,S,C,L",3.0
266,Pacari,Ecuador,Ecuador,70.0,4.0,"B,S,C,L",3.5
721,Pacari,Ecuador,Ecuador,70.0,4.0,"B,S,C,L",3.5
817,Pacari,Ecuador,Ecuador,85.0,4.0,"B,S,C,L",2.75
863,Pacari,Ecuador,Peru,70.0,4.0,"B,S,C,L",4.0
1415,Pacari,Ecuador,Ecuador,70.0,4.0,"B,S,C,L",3.25
1415,Pacari,Ecuador,Ecuador,70.0,4.0,"B,S,C,L",3.5
1415,Pacari,Ecuador,Ecuador,70.0,4.0,"B,S,C,L",3.75
1415,Pacari,Ecuador,Ecuador,70.0,4.0,"B,S,C,L",4.0
1848,Pacari,Ecuador,Colombia,70.0,4.0,"B,S,C,L",4.0
2234,Palet D'Or,Japan,Vietnam,72.0,5.0,"B,S,C,V,L",3.25
2230,Palet D'Or,Japan,Haiti,70.0,5.0,"B,S,C,V,L",3.5
2234,Palet D'Or,Japan,Cuba,72.0,5.0,"B,S,C,V,L",3.75
1239,Palette de Bine,Canada,Bolivia,72.0,2.0,"B,S",2.75
1303,Palette de Bine,Canada,Ecuador,75.0,2.0,"B,S",2.75
1399,Palette de Bine,Canada,Blend,75.0,2.0,"B,S",3.5
1239,Palette de Bine,Canada,Madagascar,78.0,2.0,"B,S",3.75
1399,Palette de Bine,Canada,Trinidad,70.0,2.0,"B,S",3.75
1570,Palette de Bine,Canada,Bolivia,70.0,2.0,"B,S",3.25
1570,Palette de Bine,Canada,Trinidad,70.0,2.0,"B,S*",3.25
1574,Palette de Bine,Canada,Tanzania,72.0,2.0,"B,S",3.5
1574,Palette de Bine,Canada,Vietnam,72.0,2.0,"B,S",3.75
1720,Palette de Bine,Canada,Guatemala,70.0,2.0,"B,S",2.75
1720,Palette de Bine,Canada,Belize,72.0,2.0,"B,S",3.0
1992,Palette de Bine,Canada,Peru,72.0,2.0,"B,S",2.75
2000,Palette de Bine,Canada,Dominican Republic,75.0,2.0,"B,S",2.75
1992,Palette de Bine,Canada,Haiti,70.0,2.0,"B,S",3.5
2286,Palette de Bine,Canada,Peru,70.0,2.0,"B,S",3.5
1860,Pangea,Spain,Fiji,76.0,2.0,"B,S",3.0
2334,Pangea,Spain,Bolivia,76.0,2.0,"B,S",2.75
2334,Pangea,Spain,Philippines,76.0,2.0,"B,S",3.0
2298,Pangea,Spain,Belize,75.0,2.0,"B,S",3.25
2298,Pangea,Spain,Madagascar,76.0,2.0,"B,S",3.25
2302,Pangea,Spain,Dominican Republic,76.0,2.0,"B,S",3.25
2302,Pangea,Spain,Peru,71.0,2.0,"B,S",3.5
1363,Park 75,U.S.A.,Blend,65.0,3.0,"B,S,V",3.5
1251,Parliament,U.S.A.,Bolivia,70.0,2.0,"B,S",3.0
1255,Parliament,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.5
1542,Parliament,U.S.A.,Guatemala,70.0,2.0,"B,S",3.5
1856,Parliament,U.S.A.,Tanzania,70.0,2.0,"B,S",3.25
2274,Parre Chocolat,U.S.A.,Guatemala,75.0,3.0,"B,S,C",2.75
2274,Parre Chocolat,U.S.A.,Dominican Republic,75.0,3.0,"B,S,C",2.75
2278,Parre Chocolat,U.S.A.,Colombia,75.0,3.0,"B,S,C",3.0
1137,Pascha,Peru,Peru,55.0,4.0,"B,S,C,V",2.5
1137,Pascha,Peru,Peru,70.0,4.0,"B,S,C,V",2.75
196,Patric,U.S.A.,Madagascar,70.0,3.0,"B,S,C",4.0
439,Patric,U.S.A.,Madagascar,67.0,3.0,"B,S,C",3.5
439,Patric,U.S.A.,Venezuela,70.0,3.0,"B,S,C",3.5
331,Patric,U.S.A.,Madagascar,75.0,3.0,"B,S,C",4.0
636,Patric,U.S.A.,Blend,70.0,3.0,"B,S,C",3.75
1034,Patric,U.S.A.,Peru,67.0,3.0,"B,S,C",4.0
1271,Paul Young,U.K.,Madagascar,73.0,2.0,"B,S*",2.25
1271,Paul Young,U.K.,Madagascar,64.0,2.0,"B,S*",2.75
1454,Peppalo,U.S.A.,Dominican Republic,82.0,3.0,"B,S,C",3.0
2258,Perrenial,U.S.A.,Fiji,75.0,3.0,"B,S*,C",3.0
2294,Petite Patrie,Canada,Peru,70.0,4.0,"B,S,C,L",3.25
93,Pierre Marcolini,Belgium,Indonesia,72.0,5.0,"B,S,C,V,L",3.0
93,Pierre Marcolini,Belgium,Venezuela,72.0,5.0,"B,S,C,V,L",3.75
81,Pierre Marcolini,Belgium,Mexico,72.0,5.0,"B,S,C,V,L",4.0
166,Pierre Marcolini,Belgium,Blend,85.0,5.0,"B,S,C,V,L",3.5
129,Pierre Marcolini,Belgium,Ecuador,72.0,5.0,"B,S,C,V,L",3.75
111,Pierre Marcolini,Belgium,Blend,70.0,5.0,"B,S,C,V,L",4.0
141,Pierre Marcolini,Belgium,Madagascar,72.0,5.0,"B,S,C,V,L",4.0
414,Pierre Marcolini,Belgium,Brazil,72.0,5.0,"B,S,C,V,L",3.0
445,Pierre Marcolini,Belgium,Mexico,72.0,5.0,"B,S,C,V,L",3.0
478,Pierre Marcolini,Belgium,Venezuela,75.0,5.0,"B,S,C,V,L",3.0
531,Pierre Marcolini,Belgium,Peru,85.0,5.0,"B,S,C,V,L",3.0
478,Pierre Marcolini,Belgium,Trinidad,75.0,5.0,"B,S,C,V,L",3.25
516,Pierre Marcolini,Belgium,Cuba,78.0,5.0,"B,S,C,V,L",3.75
1658,Pierre Marcolini,Belgium,Cameroon,70.0,5.0,"B,S,C,V,L",3.25
2342,Pierre Marcolini,Belgium,Madagascar,76.0,4.0,"B,S,C,L",3.0
2342,Pierre Marcolini,Belgium,Cameroon,70.0,4.0,"B,S,C,L",3.0
2700,Pierre Marcolini,Belgium,China,72.0,4.0,"B,S,C,L",3.5
2462,Piety and Desire,U.S.A.,Vietnam,70.0,3.0,"B,S,C",3.0
2462,Piety and Desire,U.S.A.,Tanzania,70.0,3.0,"B,S,C",3.5
2462,Piety and Desire,U.S.A.,India,73.0,3.0,"B,S,C",3.5
1772,Pinellas,U.S.A.,Honduras,80.0,4.0,"B,S,V,L",2.5
1315,Pitch Dark,U.S.A.,Fiji,73.0,2.0,"B,S",2.5
1311,Pitch Dark,U.S.A.,Madagascar,73.0,2.0,"B,S",3.25
1319,Pitch Dark,U.S.A.,Ecuador,73.0,2.0,"B,S",3.25
1319,Pitch Dark,U.S.A.,Ecuador,73.0,2.0,"B,S",3.5
1506,Pitch Dark,U.S.A.,Nicaragua,62.0,3.0,"B,S,C",2.5
1506,Pitch Dark,U.S.A.,Nicaragua,80.0,2.0,"B,S",2.75
1510,Pitch Dark,U.S.A.,Nicaragua,80.0,3.0,"B,S,C",2.75
1510,Pitch Dark,U.S.A.,Nicaragua,80.0,3.0,"B,S,C",2.75
1510,Pitch Dark,U.S.A.,Nicaragua,80.0,2.0,"B,S",3.25
2530,Pollinator,U.S.A.,Bolivia,70.0,3.0,"B,S,C",3.0
2530,Pollinator,U.S.A.,Dominican Republic,70.0,3.0,"B,S,C",3.0
2530,Pollinator,U.S.A.,Tanzania,70.0,3.0,"B,S,C",3.25
829,Pomm (aka Dead Dog),U.S.A.,Dominican Republic,76.0,3.0,"B,S,C",2.5
829,Pomm (aka Dead Dog),U.S.A.,Peru,82.0,3.0,"B,S,C",2.75
2582,Poppy and Peep,U.S.A.,Haiti,71.0,3.0,"B,S,C",2.75
2582,Poppy and Peep,U.S.A.,Guatemala,76.0,3.0,"B,S,C",3.0
2586,Poppy and Peep,U.S.A.,Ghana,66.0,3.0,"B,S,C",3.0
607,Potomac,U.S.A.,Costa Rica,82.0,2.0,"B,S",3.75
789,Potomac,U.S.A.,Peru,70.0,2.0,"B,S",2.75
654,Potomac,U.S.A.,Costa Rica,70.0,2.0,"B,S",3.0
647,Potomac,U.S.A.,Costa Rica,70.0,2.0,"B,S",3.5
789,Potomac,U.S.A.,Brazil,70.0,2.0,"B,S",3.5
1387,Potomac,U.S.A.,Venezuela,70.0,2.0,"B,S",3.75
1820,Potomac,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.75
2076,Potomac,U.S.A.,Colombia,70.0,2.0,"B,S",4.0
2538,Potomac,U.S.A.,Uganda,75.0,2.0,"B,S",3.75
2622,Potomac,U.S.A.,Peru,70.0,2.0,"B,S",3.75
40,Pralus,France,Vanuatu,75.0,4.0,"B,S,C,L",3.0
99,Pralus,France,Cuba,75.0,4.0,"B,S,C,L",3.0
99,Pralus,France,Blend,75.0,4.0,"B,S,C,L",3.0
105,Pralus,France,Brazil,75.0,4.0,"B,S,C,L",3.0
99,Pralus,France,Blend,75.0,4.0,"B,S,C,L",3.5
32,Pralus,France,Jamaica,75.0,4.0,"B,S,C,L",3.75
93,Pralus,France,Ecuador,80.0,4.0,"B,S,C,L",3.75
162,Pralus,France,Sao Tome,75.0,4.0,"B,S,C,L",4.0
280,Pralus,France,Dominican Republic,75.0,4.0,"B,S,C,L",2.0
202,Pralus,France,Madagascar,100.0,2.0,"B,C",3.0
280,Pralus,France,Brazil,75.0,4.0,"B,S,C,L",3.5
451,Pralus,France,Venezuela,75.0,4.0,"B,S,C,L",2.0
486,Pralus,France,Venezuela,75.0,4.0,"B,S,C,L",3.5
717,Pralus,France,Venezuela,75.0,4.0,"B,S,C,L",3.25
1446,Pralus,France,Peru,75.0,3.0,"B,S,C",3.25
2406,Pralus,France,Papua New Guinea,75.0,4.0,"B,S,C,L",3.0
2410,Pralus,France,Indonesia,75.0,4.0,"B,S,C,L",3.0
2410,Pralus,France,Venezuela,75.0,4.0,"B,S,C,L",3.0
2414,Pralus,France,Madagascar,75.0,4.0,"B,S,C,L",3.0
2418,Pralus,France,Colombia,75.0,4.0,"B,S,C,L",3.0
2410,Pralus,France,Trinidad,75.0,4.0,"B,S,C,L",3.25
2414,Pralus,France,Ghana,75.0,4.0,"B,S,C,L",3.25
2410,Pralus,France,Sao Tome & Principe,75.0,4.0,"B,S,C,L",3.5
2414,Pralus,France,Tanzania,75.0,4.0,"B,S,C,L",3.5
2418,Pralus,France,Ecuador,75.0,4.0,"B,S,C,L",3.5
2118,Primo Botanica,U.S.A.,Tanzania,75.0,2.0,"B,S*",3.25
2118,Primo Botanica,U.S.A.,Peru,75.0,2.0,"B,S*",3.25
2318,Public Chocolatory,South Korea,Vietnam,70.0,2.0,"B,S",2.75
1223,Pump Street Bakery,U.K.,Venezuela,75.0,3.0,"B,S,C",2.75
1227,Pump Street Bakery,U.K.,Ecuador,85.0,3.0,"B,S,C",2.75
1223,Pump Street Bakery,U.K.,Ecuador,75.0,3.0,"B,S,C",3.0
1223,Pump Street Bakery,U.K.,Madagascar,72.0,3.0,"B,S,C",3.25
1688,Pump Street Bakery,U.K.,Honduras,80.0,3.0,"B,S,C",2.75
1502,Pump Street Bakery,U.K.,Grenada,70.0,3.0,"B,S,C",3.5
1530,Pump Street Bakery,U.K.,Madagascar,74.0,3.0,"B,S,C",3.5
1872,Pump Street Bakery,U.K.,Ecuador,77.0,3.0,"B,S,C",3.5
1956,Pump Street Bakery,U.K.,Jamaica,75.0,2.0,"B,S",3.75
2166,Pump Street Bakery,U.K.,Solomon Islands,72.0,3.0,"B,S,C",3.25
931,Pura Delizia,Italy,Venezuela,73.0,4.0,"B,S,C,L",2.75
1988,Pura Delizia,Italy,Ecuador,73.0,4.0,"B,S,C,L",3.25
1988,Pura Delizia,Italy,Papua New Guinea,75.0,4.0,"B,S,C,L",3.25
1984,Pura Delizia,Italy,Vietnam,75.0,4.0,"B,S,C,L",3.5
1988,Pura Delizia,Italy,Philippines,66.0,4.0,"B,S,C,L",3.5
1988,Pura Delizia,Italy,Dominican Republic,65.0,4.0,"B,S,C,L",3.75
935,Q Chocolate,Brazil,Brazil,60.0,3.0,"B,S,C",3.0
935,Q Chocolate,Brazil,Brazil,65.0,3.0,"B,S,C",3.25
1069,Q Chocolate,Brazil,Brazil,55.0,3.0,"B,S,C",2.75
1057,Q Chocolate,Brazil,Brazil,75.0,3.0,"B,S,C",3.25
1069,Q Chocolate,Brazil,Brazil,80.0,3.0,"B,S,C",3.25
1057,Q Chocolate,Brazil,Brazil,85.0,3.0,"B,S,C",3.5
2238,Qantu,Canada,Peru,70.0,3.0,"B,S,C",3.0
2426,Qantu,Canada,Peru,70.0,3.0,"B,S,C",3.75
2470,Qantu,Canada,Peru,70.0,3.0,"B,S,C",3.5
2506,Qantu,Canada,Peru,70.0,3.0,"B,S,C",4.0
2594,Qantu,Canada,Peru,70.0,3.0,"B,S,C",3.75
1796,Quetzalli (Wolter),Mexico,Mexico,70.0,3.0,"B,S,C",2.75
1800,Quetzalli (Wolter),Mexico,Mexico,74.0,3.0,"B,S,C",3.0
785,Raaka,U.S.A.,Dominican Republic,85.0,3.0,"B,S,C",3.5
959,Raaka,U.S.A.,Madagascar,75.0,3.0,"B,S,C",3.25
1708,Raaka,U.S.A.,Congo,75.0,3.0,"B,S,C",2.75
1788,Raaka,U.S.A.,Peru,70.0,3.0,"B,S,C",3.0
2032,Raaka,U.S.A.,Haiti,70.0,3.0,"B,S,C",3.25
2032,Raaka,U.S.A.,Haiti,70.0,3.0,"B,S,C",3.5
470,Rain Republic,Guatemala,Guatemala,70.0,5.0,"B,S,C,V,L",2.75
565,Rancho San Jacinto,Ecuador,Ecuador,75.0,,,3.0
1558,Ranger,U.S.A.,Peru,70.0,2.0,"B,S",2.5
1562,Ranger,U.S.A.,Peru,80.0,2.0,"B,S",3.25
1562,Ranger,U.S.A.,Peru,73.0,2.0,"B,S",3.5
2668,Ranger,U.S.A.,Mexico,70.0,2.0,"B,S",3.25
1872,Raoul Boulanger,France,Peru,75.0,3.0,"B,S,C",3.25
2166,Raphio,U.S.A.,Ecuador,72.0,3.0,"B,S,C",3.5
2158,Raphio,U.S.A.,Tanzania,72.0,3.0,"B,S,C",3.75
2158,Raphio,U.S.A.,Peru,72.0,3.0,"B,S,C",3.75
2330,Raphio,U.S.A.,Dominican Republic,72.0,3.0,"B,S,C",3.5
2334,Raphio,U.S.A.,Nicaragua,72.0,3.0,"B,S,C",3.5
2618,Raphio,U.S.A.,Ghana,72.0,3.0,"B,S,C",3.5
867,Raw Cocoa,Poland,Peru,70.0,,,2.5
147,Republica del Cacao (aka Confecta),Ecuador,Ecuador,75.0,4.0,"B,S,C,L",3.0
147,Republica del Cacao (aka Confecta),Ecuador,Ecuador,67.0,4.0,"B,S,C,L",3.5
170,Republica del Cacao (aka Confecta),Ecuador,Ecuador,75.0,4.0,"B,S,C,L",3.75
439,Republica del Cacao (aka Confecta),Ecuador,Ecuador,75.0,4.0,"B,S,C,L",2.5
494,Republica del Cacao (aka Confecta),Ecuador,Ecuador,75.0,4.0,"B,S,C,L",3.25
745,Ritual,U.S.A.,Costa Rica,75.0,2.0,"B,S",3.5
967,Ritual,U.S.A.,Ecuador,75.0,2.0,"B,S",3.25
979,Ritual,U.S.A.,Trinidad,75.0,2.0,"B,S",3.5
891,Ritual,U.S.A.,Madagascar,75.0,2.0,"B,S",4.0
1181,Ritual,U.S.A.,Peru,75.0,2.0,"B,S",3.0
1089,Ritual,U.S.A.,Belize,75.0,2.0,"B,S",3.75
1466,Ritual,U.S.A.,Ecuador,85.0,2.0,"B,S",3.5
1466,Ritual,U.S.A.,Blend,70.0,2.0,"B,S",3.5
1860,Ritual,U.S.A.,Ecuador,75.0,2.0,"B,S",3.75
2008,Ritual,U.S.A.,Mexico,75.0,3.0,"B,S,C",3.75
2282,Ritual,U.S.A.,Nicaragua,70.0,2.0,"B,S",3.5
2418,Ritual,U.S.A.,Trinidad,80.0,2.0,"B,S",3.5
2514,Ritual,U.S.A.,Madagascar,75.0,3.0,"B,S,C",3.5
2080,River-Sea,U.S.A.,Tanzania,72.0,3.0,"B,S,C",3.0
2354,River-Sea,U.S.A.,Fiji,70.0,3.0,"B,S,C",2.5
2354,River-Sea,U.S.A.,Peru,70.0,3.0,"B,S,C",2.5
1844,Roasting Masters,South Korea,Costa Rica,70.0,2.0,"B,S",3.25
1844,Roasting Masters,South Korea,Costa Rica,70.0,2.0,"B,S",3.25
1844,Roasting Masters,South Korea,Costa Rica,70.0,2.0,"B,S",3.25
1061,Robert (aka Chocolaterie Robert),Madagascar,Madagascar,75.0,5.0,"B,S,C,V,L",3.25
1061,Robert (aka Chocolaterie Robert),Madagascar,Madagascar,68.0,4.0,"B,S,C,L",3.25
923,Rococo (Grenada Chocolate Co.),U.K.,Grenada,66.0,,,3.5
213,Rogue,U.S.A.,Dominican Republic,70.0,2.0,"B,S",2.75
213,Rogue,U.S.A.,Jamaica,70.0,2.0,"B,S",2.75
213,Rogue,U.S.A.,Madagascar,70.0,2.0,"B,S",3.0
213,Rogue,U.S.A.,Trinidad,70.0,2.0,"B,S",3.0
327,Rogue,U.S.A.,Venezuela,70.0,2.0,"B,S",3.5
565,Rogue,U.S.A.,Peru,75.0,2.0,"B,S",3.75
793,Rogue,U.S.A.,Bolivia,75.0,2.0,"B,S",3.0
979,Rogue,U.S.A.,Ecuador,75.0,2.0,"B,S",3.75
1038,Rogue,U.S.A.,Madagascar,70.0,2.0,"B,S",3.5
1081,Rogue,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.5
1193,Rogue,U.S.A.,Jamaica,75.0,2.0,"B,S",3.75
1081,Rogue,U.S.A.,Bolivia,75.0,2.0,"B,S",4.0
1209,Rogue,U.S.A.,Venezuela,80.0,2.0,"B,S",3.75
1566,Rogue,U.S.A.,Bolivia,75.0,2.0,"B,S",3.25
1446,Rogue,U.S.A.,Venezuela,70.0,2.0,"B,S",3.75
1748,Rogue,U.S.A.,Honduras,75.0,2.0,"B,S",3.75
717,Rozsavolgyi,Hungary,Venezuela,71.0,3.0,"B,S,C",2.5
765,Rozsavolgyi,Hungary,Principe,77.0,3.0,"B,S,C",2.75
713,Rozsavolgyi,Hungary,Venezuela,73.0,3.0,"B,S,C",3.5
717,Rozsavolgyi,Hungary,Venezuela,70.0,3.0,"B,S,C",3.5
871,Rozsavolgyi,Hungary,Venezuela,76.0,3.0,"B,S,C",2.25
809,Rozsavolgyi,Hungary,Venezuela,84.0,3.0,"B,S,C",2.5
871,Rozsavolgyi,Hungary,Madagascar,72.0,3.0,"B,S,C",2.5
2004,Rozsavolgyi,Hungary,Venezuela,73.0,3.0,"B,S,C",3.75
2672,Rozsavolgyi,Hungary,Peru,72.0,3.0,"B,S,C",3.75
1964,Ruket,Italy,Honduras,72.0,3.0,"B,S*,C",2.75
2036,Ruket,Italy,Haiti,75.0,3.0,"B,S,C",3.0
2036,Ruket,Italy,Nicaragua,70.0,3.0,"B,S,C",3.5
2668,Ruket,Italy,Indonesia,77.0,2.0,"B,S",2.75
2660,Ruket,Italy,Tanzania,72.0,2.0,"B,S",3.5
615,S.A.I.D.,Italy,Blend,100.0,,,1.5
615,S.A.I.D.,Italy,Dominican Republic,70.0,,,3.0
607,S.A.I.D.,Italy,Madagascar,64.0,,,3.5
615,S.A.I.D.,Italy,Blend,72.0,,,3.5
615,S.A.I.D.,Italy,Blend,72.0,,,3.5
813,Sacred,U.S.A.,Blend,83.0,4.0,"B,S*,C,V",2.75
813,Sacred,U.S.A.,Blend,69.0,4.0,"B,S*,C,V",3.25
288,Salgado,Argentina,Brazil,70.0,4.0,"B,S,C,L",3.5
288,Salgado,Argentina,Ecuador,70.0,4.0,"B,S,C,L",3.5
288,Salgado,Argentina,Venezuela,70.0,4.0,"B,S,C,L",3.5
292,Salgado,Argentina,Ecuador,70.0,4.0,"B,S,C,L",3.5
2004,San Jose,Ecuador,Ecuador,70.0,4.0,"B,S,C,L",3.25
32,Santander (Compania Nacional),Colombia,Colombia,53.0,5.0,"B,S,C,V,L",2.0
32,Santander (Compania Nacional),Colombia,Colombia,65.0,5.0,"B,S,C,V,L",3.0
32,Santander (Compania Nacional),Colombia,Colombia,70.0,5.0,"B,S,C,V,L",3.75
404,Santander (Compania Nacional),Colombia,Colombia,75.0,3.0,"B,S,L",2.75
414,Santander (Compania Nacional),Colombia,Colombia,70.0,5.0,"B,S,C,V,L",3.0
761,Santome,France,Sao Tome,70.0,5.0,"B,S,C,V,L",2.75
15,Scharffen Berger,U.S.A.,Blend,82.0,5.0,"B,S,C,V,L",2.0
40,Scharffen Berger,U.S.A.,Blend,68.0,5.0,"B,S,C,V,L",2.0
56,Scharffen Berger,U.S.A.,Jamaica,70.0,5.0,"B,S,C,V,L",2.0
56,Scharffen Berger,U.S.A.,Blend,62.0,5.0,"B,S,C,V,L",3.0
15,Scharffen Berger,U.S.A.,Blend,70.0,5.0,"B,S,C,V,L",3.5
117,Scharffen Berger,U.S.A.,Blend,72.0,5.0,"B,S,C,V,L",3.0
135,Scharffen Berger,U.S.A.,Blend,62.0,5.0,"B,S,C,V,L",3.0
188,Scharffen Berger,U.S.A.,Blend,75.0,5.0,"B,S,C,V,L",3.0
135,Scharffen Berger,U.S.A.,Venezuela,75.0,5.0,"B,S,C,V,L",3.75
227,Scharffen Berger,U.S.A.,Blend,72.0,5.0,"B,S,C,V,L",3.0
336,Scharffen Berger,U.S.A.,Brazil,68.0,5.0,"B,S,C,V,L",3.75
445,Scharffen Berger,U.S.A.,Vietnam,72.0,5.0,"B,S,C,V,L",3.75
336,Scharffen Berger,U.S.A.,Ghana,65.0,5.0,"B,S,C,V,L",4.0
464,Scharffen Berger,U.S.A.,Grenada,68.0,5.0,"B,S,C,V,L",3.5
464,Scharffen Berger,U.S.A.,Madagascar,65.0,5.0,"B,S,C,V,L",3.75
781,Scharffen Berger,U.S.A.,Papua New Guinea,68.0,5.0,"B,S,C,V,L",3.75
959,Scharffen Berger,U.S.A.,Peru,78.0,4.0,"B,S,C,L",4.0
1658,Seaforth,U.K.,Dominican Republic,70.0,2.0,"B,S",2.75
1658,Seaforth,U.K.,Grenada,70.0,2.0,"B,S",2.75
2104,Seahorse,U.S.A.,Honduras,70.0,2.0,"B,S",2.75
2108,Seahorse,U.S.A.,Dominican Republic,70.0,2.0,"B,S",3.0
2104,Seahorse,U.S.A.,Tanzania,70.0,2.0,"B,S",3.25
2446,Seahorse,U.S.A.,Fiji,70.0,2.0,"B,S",2.75
2446,Seahorse,U.S.A.,Uganda,70.0,2.0,"B,S",3.5
2660,Seahorse,U.S.A.,Trinidad,75.0,2.0,"B,S",3.25
2590,Seahorse,U.S.A.,Peru,70.0,2.0,"B,S",3.5
2594,Seahorse,U.S.A.,Vietnam,70.0,2.0,"B,S",3.5
2660,Seahorse,U.S.A.,India,70.0,2.0,"B,S",3.5
2370,Shane Chocolate Works,U.S.A.,Guatemala,70.0,3.0,"B,S,C",3.0
2370,Shane Chocolate Works,U.S.A.,Colombia,70.0,3.0,"B,S,C",3.0
2366,Shane Chocolate Works,U.S.A.,Belize,70.0,3.0,"B,S,C",3.5
1335,Shark Mountain,U.S.A.,Ecuador,75.0,2.0,"B,S",3.0
1335,Shark Mountain,U.S.A.,Belize,72.0,2.0,"B,S",3.25
